;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken_cut;0.3534356924678426;1423.0933544755374;154.20053795481752;-1.7995864029062;0.2835780954065292;-2.292389932032213;0.30428621209348927;0.07465344376782024;0.031186500514114705;0.6703083052393856;0.47150584447803495;278.83924613821046
