Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-09-28-0300;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-09-28 05:32:53.431301375;2021-09-28 06:37:53.431301375;2021-09-28 07:02:53.431301375;2021-09-28 08:07:53.431301375;2021-09-28 07:34:00;2471146.106640625;4413647.587499999;1942501.4808593746;234.28590757540573;35.83347546909532;-1.0;2289302.0074218754;-181844.09921874944;-1.0;237.0103889128614;0.00012201297720916359;1.0
2021-09-28-0900;Resampled to 2min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-09-28 05:31:47.477677147;2021-09-28 06:36:47.477677147;2021-09-28 07:01:47.477677147;2021-09-28 08:06:47.477677147;2021-09-28 07:34:00;2210138.945075758;3818868.78125;1608729.8361742422;263.98184941989183;39.973553197709876;-1.0;2116657.469636994;-93481.47543876385;-1.0;266.9912016872402;0.00016596397709771964;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-09-28 05:31:02.319246374;2021-09-28 06:36:02.319246374;2021-09-28 07:01:02.319246374;2021-09-28 08:06:02.319246374;2021-09-28 07:34:00;1941627.9398011365;3771547.276875;1829919.3370738635;264.9894779611586;39.22750786283914;-1.0;1898293.9389630686;-43334.00083806785;-1.0;267.8772495066658;0.00014638746314087018;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-09-28 05:29:53.796765385;2021-09-28 06:34:53.796765385;2021-09-28 06:59:53.796765385;2021-09-28 08:04:53.796765385;2021-09-28 07:34:00;1604060.7285984855;3128659.3237500004;1524598.595151515;217.6046107074832;31.938332464525377;-1.0;1601243.100088384;-2817.6285101014655;-1.0;219.9359535905166;0.00014425826856324716;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-09-28 05:28:53.458081877;2021-09-28 06:33:53.458081877;2021-09-28 06:58:53.458081877;2021-09-28 08:03:53.458081877;2021-09-28 07:34:00;1388195.6537955727;3058927.7604166665;1670732.1066210938;254.2639635264852;38.126379259060286;11.22604533415704;1444669.038551432;56473.384755859384;-1.0;257.1065614557581;0.00015388856204824668;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-09-28 05:28:09.340996743;2021-09-28 06:33:09.340996743;2021-09-28 06:58:09.340996743;2021-09-28 08:03:09.340996743;2021-09-28 07:34:00;1224610.5559350587;2849847.1059375;1625236.5500024413;247.30048656379563;36.56864206680846;12.3949866231519;1281288.553505859;56677.99757080036;-1.0;249.98959225795863;0.00015381735800710556;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-09-28 05:27:24.396662130;2021-09-28 06:32:24.396662130;2021-09-28 06:57:24.396662130;2021-09-28 08:02:24.396662130;2021-09-28 07:34:00;1001682.5215435608;2415431.517916667;1413748.996373106;276.1040241585697;39.181188125343;11.672046301850019;1093149.9981660352;91467.47662247438;-1.0;278.8702165156214;0.00019725581926568813;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-09-28 05:26:21.781798673;2021-09-28 06:31:21.781798673;2021-09-28 06:56:21.781798673;2021-09-28 08:01:21.781798673;2021-09-28 07:34:00;894238.6614648437;2082145.7525000002;1187907.0910351565;251.32281381120973;36.3778211495369;10.71096043094787;1005518.093647461;111279.43218261737;-1.0;253.94192764010373;0.00021377254968552774;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-09-28 05:25:23.889074567;2021-09-28 06:30:23.889074567;2021-09-28 06:55:23.889074567;2021-09-28 08:00:23.889074567;2021-09-28 07:34:00;717983.9186612216;1825189.3652343752;1107205.4465731536;278.6289901420879;38.81986967322974;14.203196113697683;846830.4047141337;128846.48605291208;-1.0;281.3202737611462;0.00025408136731249294;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-09-28 05:24:44.004635329;2021-09-28 06:29:44.004635329;2021-09-28 06:54:44.004635329;2021-09-28 07:59:44.004635329;2021-09-28 07:34:00;650350.5447875977;1877425.6675781251;1227075.1227905275;275.42452608176626;38.04496756539377;15.641906415199575;769314.1944771508;118963.64968955307;-1.0;278.0397258026583;0.0002265873707637068;1.0
