Plot_period;Averaging;Ion_masking;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2021-05-23-1400;Mean;True;0;0.0043233436134547535;0.00023334361345475358;0.0002466563865452468;2021-05-23 16:03:07.354413;2021-05-23 17:03:07.354413;2021-05-23 18:03:07.354413;2021-05-23 19:03:07.354413;2021-05-23 18:20:00;9314060.785185184;11512001.314285712;2197940.529100528;211.72849729242856;20.514109923798785;-1.0;7890873.473269338;-1423187.3119158465;-1;212.71996914177012;9.67814944605541e-05;0.7666666666666666
2021-05-23-2000;Resampled to 2min;;1;0.004575183056447031;0.00020518305644703135;0.00021481694355296888;2021-05-23 16:01:26.296441;2021-05-23 17:01:26.296441;2021-05-23 18:01:26.296441;2021-05-23 19:01:26.296441;2021-05-23 18:08:00;17478029.579307996;14035042.768333333;-3442986.810974663;340.5427631163001;56.664526909456534;-1.0;9046729.860222222;-8431299.719085773;-1;345.2249152664926;0.00010026902053939733;1.0
;;;2;0.004760588198951889;0.0002005881989518895;0.00020941180104811028;2021-05-23 16:00:17.102071;2021-05-23 17:00:17.102071;2021-05-23 18:00:17.102071;2021-05-23 19:00:17.102071;2021-05-23 18:08:00;16077683.142643185;12387735.832500001;-3689947.310143184;335.02177641242736;64.0236348339342;-1.0;8046782.334499999;-8030900.808143186;-1;341.08447119135667;9.243613594529112e-05;1.0
;;;3;0.005064316340830221;0.00023431634083022086;0.00024568365916977867;2021-05-23 15:58:32.107947;2021-05-23 16:58:32.107947;2021-05-23 17:58:32.107947;2021-05-23 18:58:32.107947;2021-05-23 18:14:00;7437075.375529102;9672530.528;2235455.152470899;176.80236587568356;19.509701285778092;-1.0;6738724.3677776335;-698351.0077514686;-1;177.87553239133078;7.957016368443847e-05;1.0
;;;4;0.005356631404156907;0.0001866314041569072;0.00019336859584309293;2021-05-23 15:56:59.653513;2021-05-23 16:56:59.653513;2021-05-23 17:56:59.653513;2021-05-23 18:56:59.653513;2021-05-23 18:16:00;13149324.367315654;9252831.596666668;-3896492.770648986;327.0791423321018;65.1609485550094;-1.0;6327304.276027778;-6822020.091287876;-1;333.50669343401773;8.559150832928917e-05;1.0
;;;5;0.005586770086552695;0.00018677008655269486;0.00019322991344730527;2021-05-23 15:55:52.054753;2021-05-23 16:55:52.054753;2021-05-23 17:55:52.054753;2021-05-23 18:55:52.054753;2021-05-23 18:16:00;11864057.88849545;8297476.785;-3566581.1034954507;316.3239233199437;62.91532409005704;-1.0;5789965.631062501;-6074092.25743295;-1;322.520018711829;9.042834281708641e-05;1.0
;;;6;0.005836908428269198;0.00018690842826919827;0.00019309157173080186;2021-05-23 15:54:43.188434;2021-05-23 16:54:43.188434;2021-05-23 17:54:43.188434;2021-05-23 18:54:43.188434;2021-05-23 18:16:00;10291687.306875004;6948159.285;-3343528.0218750034;343.0563246411048;69.36655876932704;-1.0;4925785.534173612;-5365901.772701392;-1;349.9990876441846;0.00010467957359840222;1.0
;;;7;0.0062145635405875446;0.00025456354058754453;0.0002654364594124551;2021-05-23 15:53:07.246304;2021-05-23 16:53:07.246304;2021-05-23 17:53:07.246304;2021-05-23 18:53:07.246304;2021-05-23 18:10:00;5456388.243690477;5987405.545000001;531017.3013095241;313.12017398301595;24.552095657392776;-1.0;4398737.910875;-1057650.3328154767;-1;314.0812773094314;0.0005914708928219213;1.0
;;;8;0.00659754499795189;0.0001775449979518895;0.00018245500204810972;2021-05-23 15:51:38.539711;2021-05-23 16:51:38.539711;2021-05-23 17:51:38.539711;2021-05-23 18:51:38.539711;2021-05-23 18:08:00;7811685.512343749;5111828.409375001;-2699857.1029687487;346.7139229569835;70.17654777809109;-1.0;3755798.0479687504;-4055887.464374999;-1;353.74467095671105;0.00013102347919367112;1.0
;;;9;0.006882514075539548;0.00018251407553954765;0.00018748592446045202;2021-05-23 15:50:37.426457;2021-05-23 16:50:37.426457;2021-05-23 17:50:37.426457;2021-05-23 18:50:37.426457;2021-05-23 18:10:00;7012774.387031252;4675926.15;-2336848.237031251;339.38001400054065;68.55364910870867;-1.0;3381398.529609375;-3631375.8574218764;-1;346.23459779335616;0.00014816306523748204;1.0
;;;10;0.007992058558344027;0.0009420585583440272;0.0010679414416559733;2021-05-23 15:47:11.687210;2021-05-23 16:47:11.687210;2021-05-23 17:47:11.687210;2021-05-23 18:47:11.687210;2021-05-23 18:38:00;1450145.56828125;1792024.6612500001;341879.09296875005;106.24778488730652;7.379729159058905;-1.0;1603844.1288113839;153698.56053013378;-1;106.50376611144051;0.0003115246538962113;0.4
;;;11;0.009427544749297136;0.00036754474929713565;0.0003824552507028633;2021-05-23 15:43:41.881849;2021-05-23 16:43:41.881849;2021-05-23 17:43:41.881849;2021-05-23 18:43:41.881849;2021-05-23 18:14:00;3266435.354802084;1972341.5193750001;-1294093.835427084;210.44694332821146;43.53185353093218;-1.0;1591074.1780416667;-1675361.1767604174;-1;214.90215966347566;0.00016606381529709742;1.0
;;;12;0.010027586948014961;0.0002175869480149622;0.00022241305198503897;2021-05-23 15:42:27.962915;2021-05-23 16:42:27.962915;2021-05-23 17:42:27.962915;2021-05-23 18:42:27.962915;2021-05-23 18:12:00;2743299.9562899317;1793066.6462500002;-950233.3100399314;232.99808869131687;47.41804064433118;-1.0;1343696.5474965277;-1399603.408793404;-1;237.77422045367786;0.0002502271999322839;1.0
;;;13;0.010467688379007087;0.00021768837900708674;0.00022231162099291268;2021-05-23 15:41:37.874831;2021-05-23 16:41:37.874831;2021-05-23 17:41:37.874831;2021-05-23 18:41:37.874831;2021-05-23 18:16:00;2480690.857734375;1570237.1859375003;-910453.6717968748;228.07040825952535;46.42216632305833;-1.0;1220990.0661328128;-1259700.7916015624;-1;232.7469197428663;0.0002556383997919588;1.0
;;;14;0.01118838236743811;0.0004983823674381098;0.0005216176325618903;2021-05-23 15:40:22.390747;2021-05-23 16:40:22.390747;2021-05-23 17:40:22.390747;2021-05-23 18:40:22.390747;2021-05-23 18:16:00;2069784.2034583332;1363309.3959374998;-706474.8075208333;181.75825880247558;36.518346479713436;-1.0;1051079.1618802084;-1018705.0415781247;-1;185.3905452619418;0.00026241635694344953;1.0
;;;15;0.011957386838268635;0.00024738683826863554;0.0002526131617313649;2021-05-23 15:39:09.575048;2021-05-23 16:39:09.575048;2021-05-23 17:39:09.575048;2021-05-23 18:39:09.575048;2021-05-23 18:16:00;1701410.7953506946;1134595.2504166667;-566815.5449340278;205.66634809103894;40.73827173124712;-1.0;847531.492215278;-853879.3031354166;-1;209.6622367541502;0.0003698950013421967;1.0
;;;16;0.012467289200142909;0.0002572892001429083;0.00026271079985709135;2021-05-23 15:38:25.095473;2021-05-23 16:38:25.095473;2021-05-23 17:38:25.095473;2021-05-23 18:38:25.095473;2021-05-23 18:16:00;1546295.46328125;1070280.6400000001;-476014.82328124996;197.3210069058241;39.268890537853196;-1.0;788769.5307135415;-757525.9325677085;-1;201.19052047848126;0.0004226559985918953;1.0
;;;17;0.013287780100528456;0.0005577801005284561;0.0005822198994715443;2021-05-23 15:37:19.035654;2021-05-23 16:37:19.035654;2021-05-23 17:37:19.035654;2021-05-23 18:37:19.035654;2021-05-23 18:16:00;1248618.2239322916;907076.176875;-341542.0470572916;154.67395835143242;30.554819508862703;-1.0;656998.3202864585;-591619.9036458331;-1;157.66302796572134;0.0004616211366188665;1.0
;;;18;0.014157030055770879;0.0002870300557708781;0.0002929699442291208;2021-05-23 15:36:15.491235;2021-05-23 16:36:15.491235;2021-05-23 17:36:15.491235;2021-05-23 18:36:15.491235;2021-05-23 18:16:00;1048171.9659722218;818577.7266666666;-229594.23930555524;179.8286744868166;34.23525302609882;-1.0;558129.2617777777;-490042.7041944441;-1;183.05847349261506;0.0007973130077057025;1.0
;;;19;0.014766533106995695;0.0003165331069956961;0.00032346689300430387;2021-05-23 15:35:34.366589;2021-05-23 16:35:34.366589;2021-05-23 17:35:34.366589;2021-05-23 18:35:34.366589;2021-05-23 18:16:00;936871.5630039063;687496.6415625;-249374.92144140624;162.82496915159274;32.14095478447314;-1.0;491509.7331484374;-445361.8298554689;-1;165.9668989698689;0.0006655316340976368;1.0
;;;20;0.01574575180802746;0.0006557518080274605;0.0006842481919725404;2021-05-23 15:34:33.436113;2021-05-23 16:34:33.436113;2021-05-23 17:34:33.436113;2021-05-23 18:34:33.436113;2021-05-23 18:16:00;739927.8291427952;616087.694140625;-123840.13500217022;126.06143191596368;24.005386810500006;-1.0;406419.0322417535;-333508.7969010417;-1;128.32670498623767;0.0010362287232970864;1.0
;;;21;0.016805704388688978;0.00037570438868897785;0.0003842956113110224;2021-05-23 15:33:33.668425;2021-05-23 16:33:33.668425;2021-05-23 17:33:33.668425;2021-05-23 18:33:33.668425;2021-05-23 18:16:00;612187.2689637587;484862.63164062495;-127324.63732313376;134.88715330219551;26.257904264328133;-1.0;342448.5838953993;-269738.6850683594;-1;137.41914590887478;0.0010792816598418611;1.0
;;;22;0.01793869560475343;0.0007486956047534285;0.0007813043952465716;2021-05-23 15:32:35.825724;2021-05-23 16:32:35.825724;2021-05-23 17:32:35.825724;2021-05-23 18:32:35.825724;2021-05-23 18:16:00;493474.98316297744;489259.8123697916;-4215.1707931858255;114.1773279096292;20.971135249228034;-1.0;295677.0354437934;-197797.94771918404;-1;116.08725477943048;0.027540344264838614;1.0
;;;23;0.01910601999370879;0.0003860199937087902;0.00039398000629120924;2021-05-23 15:31:41.786172;2021-05-23 16:31:41.786172;2021-05-23 17:31:41.786172;2021-05-23 18:31:41.786172;2021-05-23 18:16:00;406801.3987315538;411699.87871093745;4898.479979383643;130.26077205682597;23.69246034913055;-1.0;245373.74029161237;-161427.65843994144;-1;132.39789052033834;0.027028362079168377;1.0
;;;24;0.019944924166313594;0.00044492416631359416;0.00045507583368640733;2021-05-23 15:31:05.968320;2021-05-23 16:31:05.968320;2021-05-23 17:31:05.968320;2021-05-23 18:31:05.968320;2021-05-23 18:08:00;366670.3881979166;378543.2697395833;11872.881541666691;122.12350119642565;22.40219666107794;-1.0;228361.68362543403;-138308.7045724826;-1;124.16121761530445;0.010457547073098731;1.0
;;;25;0.021338416061179425;0.0009384160611794236;0.0009815839388205745;2021-05-23 15:30:11.295983;2021-05-23 16:30:11.295983;2021-05-23 17:30:11.295983;2021-05-23 18:30:11.295983;2021-05-23 18:16:00;285384.5228984375;301122.1283333333;15737.605434895784;97.5134488470812;17.478230158624182;-1.0;185382.303733941;-100002.21916449652;-1;99.06745800478662;0.006294951186482243;1.0
;;;26;0.02282430283710764;0.0005043028371076418;0.0005156971628923583;2021-05-23 15:29:18.715207;2021-05-23 16:29:18.715207;2021-05-23 17:29:18.715207;2021-05-23 18:29:18.715207;2021-05-23 18:16:00;226706.0755008681;260603.8856770833;33897.81017621522;107.45002745601943;19.320586828375777;-1.0;156323.7227521701;-70382.35274869797;-1;109.17322691801381;0.003220657215037933;1.0
