;Plot Start;Plot end;Injection time at Sun;Background start;Background end;Bg distance from window [min];Bg period [min];Travel distance first slope [AU];Travel distance second slope [AU];Fixed window [min];data type;Averaging mode;Averaging [min];Masking;Ion contamination corection;Distance of s/c [AU];Length of Parker Spiral [AU];Travel time 4keV [min];Traveltime 10MeV [min];Traveltimeof light at distance D [min]
0;2021-10-09-0300;2021-10-09-0900;2021-10-09-0630;;;90;45;0.68;;45;l2;mean;5;True;True;0.68;0.7303676737792298;48.83026673781251;6.081473117152444;5.655387549802871
