Plot_period;Averaging;;Energy_channel;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan
2020-11-18-0900;Mean;;0;0.6859485403439531;0.23264854034395316;0.3520514596560469;2020-11-18 11:48:16.641808;2020-11-18 12:48:16.641808;2020-11-18 14:18:16.641808;2020-11-18 15:18:16.641808;2020-11-18 14:20:00;0.051701296120882034;0.13787011802196503;0.08616882190108299;0.09748889287312826;0.017233764154687078;1.0982442064672426;0.09765800088644028;0.04595670476555824;-1;0.09900043868876367;1.1489125243282385;1.0
2020-11-18-1700;Resampled to 5min;;1;1.590048112479619;0.5370481124796191;0.8109518875203807;2020-11-18 11:47:43.012556;2020-11-18 12:47:43.012556;2020-11-18 14:17:43.012556;2020-11-18 15:17:43.012556;2020-11-18 14:55:00;0.060924042016267776;0.09676170349121094;0.03583766147494316;0.03225390116373698;0.007388124689166977;-1.0;0.06092402711510658;-1.4901161193847656e-08;-1;0.033089250923869405;0.9233094337643828;1.0
;;;2;3.793308977660533;1.3923089776605333;2.1996910223394672;2020-11-18 11:47:32.309187;2020-11-18 12:47:32.309187;2020-11-18 14:17:32.309187;2020-11-18 15:17:32.309187;2020-11-18 14:35:00;0.006994885858148336;0.013989770784974098;0.006994884926825762;0.008076997598012288;0.0016487102576767867;-1.0;0.005829071160405874;-0.0011658146977424622;-1;0.008243551159061543;1.1785113329666195;1.0
;;;3;10.623002871128294;4.630002871128294;8.206997128871704;2020-11-18 11:47:29.584408;2020-11-18 12:47:29.584408;2020-11-18 14:17:29.584408;2020-11-18 15:17:29.584408;2020-11-18 14:25:00;0.002622890053316951;0.003934334497898817;0.0013114444445818663;0.0022714891036351523;0.000535395115060796;-1.0;0.001639306079596281;-0.0009835839737206697;-1;0.0023337332060808045;1.7795135857431454;1.0
