;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;single;0.5657803390283951;27.747423008610202;5.238473662830214;-2.036390399276917;0.07151922417519907;;;;;;;
