;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken_cut;3.137652565237242;3674.262831241469;373.2054374965857;-1.6331176000061776;0.035698281320616844;-2.4441355336738235;0.22420191304216636;0.06040533775693942;0.009184108003705551;2.496347441582345;7.030925601225624;195.67674114598265
