;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction
0;;;;0.0058369084282691;0.0001869084282691;0.0001930915717308;2021-03-05 15:03:17.803221;2021-03-05 16:03:17.803221;2021-03-05 16:33:17.803221;2021-03-05 17:33:17.803221;2021-03-05 16:52:00;608034.1332971015;1474659.545;866625.4117028984;463.912270678712;86.04492410207857;3.666301804197831;701688.3832098766;93654.24991277512;-1.0;471.824462962669;0.0005444387581891;0.9;
1;;;;0.0068825140755395;0.0001825140755395;0.0001874859244604;2021-03-05 15:00:42.585131;2021-03-05 16:00:42.585131;2021-03-05 16:30:42.585131;2021-03-05 17:30:42.585131;2021-03-05 16:52:00;335394.2039866072;906219.9767045454;570825.7727179383;429.1889824334992;77.7932226232779;3.959493192234896;476639.2846907469;141245.08070413972;-1.0;436.1822648027054;0.0007641250371822;1.0;
2;;;;0.007992058558344;0.000942058558344;0.0010679414416559;2021-03-05 14:58:32.644554;2021-03-05 15:58:32.644554;2021-03-05 16:28:32.644554;2021-03-05 17:28:32.644554;2021-03-05 16:50:00;123678.94863281252;738243.4007812501;614564.4521484375;238.59164926637013;41.193384388159366;10.30079681106691;221974.5900403045;98295.64140749192;-1.0;242.1216017149177;0.000393972675882;0.9666666666666668;
3;;;;0.0094275447492971;0.0003675447492971;0.0003824552507028;2021-03-05 14:56:20.135905;2021-03-05 15:56:20.135905;2021-03-05 16:26:20.135905;2021-03-05 17:26:20.135905;2021-03-05 16:50:00;108192.09823938496;846382.8181250001;738190.7198856152;265.5649796427392;43.73323920685744;10.520207310642554;197973.0840726345;89780.9858332495;-1.0;269.14188567403016;0.0003645966799958;1.0;
4;;;;0.0100275869480149;0.0002175869480149;0.000222413051985;2021-03-05 14:55:33.450262;2021-03-05 15:55:33.450262;2021-03-05 16:25:33.450262;2021-03-05 17:25:33.450262;2021-03-05 16:50:00;135206.4162391617;722743.7539583334;587537.3377191717;284.4386776947336;47.145833900352855;9.702844739094166;208681.6642843451;73475.2480451834;-1.0;288.3194253304626;0.0004907252813067;1.0;
5;;;;0.010467688379007;0.000217688379007;0.0002223116209929;2021-03-05 14:55:01.815682;2021-03-05 15:55:01.815682;2021-03-05 16:25:01.815682;2021-03-05 17:25:01.815682;2021-03-05 16:50:00;140819.3854877232;637547.466796875;496728.08130915184;279.6578605333243;45.21431849546283;9.48449934285216;213735.3479331372;72915.96244541401;-1.0;283.28934599643065;0.0005703107125528;1.0;
6;;;;0.0111883823674381;0.0004983823674381;0.0005216176325618;2021-03-05 14:54:14.141524;2021-03-05 15:54:14.141524;2021-03-05 16:24:14.141524;2021-03-05 17:24:14.141524;2021-03-05 16:50:00;80458.30258695438;574340.5360937499;493882.23350679554;213.70422249930243;34.87062700699155;14.42020555270601;144342.33118504236;63884.02859808799;-1.0;216.5304951776818;0.0004384253582887;1.0;
7;;;;0.0119573868382686;0.0002473868382686;0.0002526131617313;2021-03-05 14:53:28.152662;2021-03-05 15:53:28.152662;2021-03-05 16:23:28.152662;2021-03-05 17:23:28.152662;2021-03-05 16:48:00;83875.14478844244;461524.37604166666;377649.2312532242;227.00696019603652;37.89630475883791;15.922299948993109;143858.012084319;59982.86729587655;-1.0;230.14840840601016;0.0006094237439389;1.0;
8;;;;0.0124672892001429;0.0002572892001429;0.000262710799857;2021-03-05 14:53:00.060299;2021-03-05 15:53:00.060299;2021-03-05 16:23:00.060299;2021-03-05 17:23:00.060299;2021-03-05 16:50:00;97937.01759292536;429593.5221875;331656.5045945747;219.81311723505775;35.76882446512461;8.219096433820878;158275.39387887524;60338.3762859499;-1.0;222.70432261680543;0.0006714908935346;1.0;
9;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2021-03-05 14:52:18.338308;2021-03-05 15:52:18.338308;2021-03-05 16:22:18.338308;2021-03-05 17:22:18.338308;2021-03-05 16:44:00;64720.94263334573;415767.6634375001;351046.72080415435;177.43164852118116;27.36096350023079;16.67182664133591;105691.86848950738;40970.92585616165;-1.0;179.52886180390308;0.0005114101661244;1.0;
10;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2021-03-05 14:51:38.204991;2021-03-05 15:51:38.204991;2021-03-05 16:21:38.204991;2021-03-05 17:21:38.204991;2021-03-05 16:44:00;61970.8350931217;383646.8333333333;321675.99824021163;200.1192131254124;29.5282930569011;11.626560526679452;100187.90970998075;38217.074616859056;-1.0;202.28598456835425;0.0006288501028208;1.0;
11;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2021-03-05 14:51:12.231530;2021-03-05 15:51:12.231530;2021-03-05 16:21:12.231530;2021-03-05 17:21:12.231530;2021-03-05 16:44:00;53751.07262740885;305973.7865625;252222.7139350912;182.60903227344735;26.78505881932234;14.048220746379014;87111.66233552615;33360.5897081173;-1.0;184.5629920753332;0.0007317461191176;1.0;
12;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2021-03-05 14:50:33.749124;2021-03-05 15:50:33.749124;2021-03-05 16:20:33.749124;2021-03-05 17:20:33.749124;2021-03-05 16:44:00;36207.77752956297;268406.53802083334;232198.7604912704;133.19828362165808;19.78223618668793;17.892165330341253;69269.2634011177;33061.48587155473;-1.0;134.65927234431936;0.0005799310558739;1.0;
13;;;;0.0168057043886889;0.0003757043886889;0.000384295611311;2021-03-05 14:49:56.001111;2021-03-05 15:49:56.001111;2021-03-05 16:19:56.001111;2021-03-05 17:19:56.001111;2021-03-05 16:44:00;33839.05322888729;190450.41588541665;156611.36265652935;140.95842922044895;19.98933021049678;10.780774285304464;63452.55330472371;29613.50007583642;-1.0;142.36871879229858;0.0009090574041203;1.0;
14;;;;0.0179386956047534;0.0007486956047534;0.0007813043952465;2021-03-05 14:49:19.468878;2021-03-05 15:49:19.468878;2021-03-05 16:19:19.468878;2021-03-05 17:19:19.468878;2021-03-05 16:44:00;21807.99980849881;148216.0399739583;126408.0401654595;111.6318106328477;15.628263178989084;12.692297341479623;42399.91694876135;20591.917140262536;-1.0;112.72046733029327;0.0008917191278557;1.0;
15;;;;0.0191060199937087;0.0003860199937087;0.0003939800062912;2021-03-05 14:48:45.338635;2021-03-05 15:48:45.338635;2021-03-05 16:18:45.338635;2021-03-05 17:18:45.338635;2021-03-05 16:44:00;20790.812037806914;117944.65099283852;97153.83895503162;119.28343210245818;16.343744191805218;11.01429722555949;44200.66283478079;23409.85079697388;2.653966713587258;120.39790342173288;0.0012392500874562;1.0;
16;;;;0.0199449241663135;0.0004449241663135;0.0004550758336864;2021-03-05 14:48:22.716833;2021-03-05 15:48:22.716833;2021-03-05 16:18:22.716833;2021-03-05 17:18:22.716833;2021-03-05 16:40:00;23536.634293642892;122167.96166666668;98631.32737302376;100.74085753467472;14.827455545915113;10.114823488350178;43115.13678262462;19578.502488981725;-1.0;101.82619414859674;0.0010323920083067;1.0;
