;Plot_period;Averaging;Ion_masking;Primary_energy;Energy_error_low;Energy_error_high;Bg_start;Bg_end;Searchstart;Searchend;Peak_timestamp;Background_flux;Flux_peak;Bg_subtracted_peak;Peak_electron_uncertainty;Bg_electron_uncertainty;Peak_significance;Flux_average;Bg_subtracted_average;Average_significance;Backsub_peak_uncertainty;rel_backsub_peak_err;frac_nonan;Ion_contamination_correction;Unnamed: 2
0;2021-05-23-0700;Resampled to 1min;;0.004575183056447;0.000205183056447;0.0002148169435529;2021-05-23 04:28:26.296441;2021-05-23 05:08:26.296441;2021-05-23 05:28:26.296441;2021-05-23 06:08:26.296441;2021-05-23 06:01:00;5784176.930124998;13974870.233333332;8190693.303208334;481.0195058866004;61.367168822790816;10.72195478573289;9222658.042958334;3438481.112833336;-1.0;484.9182348115135;5.920356395490582e-05;1.0;;
1;;;;0.0047605881989518;0.0002005881989518;0.0002094118010481;2021-05-23 04:27:17.102071;2021-05-23 05:07:17.102071;2021-05-23 05:27:17.102071;2021-05-23 06:07:17.102071;2021-05-23 06:01:00;4984838.322187501;13164783.24;8179944.917812499;480.6730997097102;59.9073673619337;12.208739513068116;8517357.494625002;3532519.172437501;-1.0;484.3919089423137;5.921701353850325e-05;1.0;;
2;;;;0.0050643163408302;0.0002343163408302;0.0002456836591697;2021-05-23 04:25:32.107947;2021-05-23 05:05:32.107947;2021-05-23 05:25:32.107947;2021-05-23 06:05:32.107947;2021-05-23 06:01:00;4026950.6910833344;9980404.54;5953453.848916665;227.1235232820715;48.46507055970782;11.44853033388032;7144571.688733335;3117620.9976500003;-1.0;232.23685730826435;3.900876083057634e-05;1.0;;
3;;;;0.0053566314041569;0.0001866314041569;0.000193368595843;2021-05-23 04:23:59.653513;2021-05-23 05:03:59.653513;2021-05-23 05:23:59.653513;2021-05-23 06:03:59.653513;2021-05-23 06:01:00;3523068.7822500006;10101953.693333331;6578884.911083333;472.51037594996143;58.03488608164247;15.00096283105433;6740336.966166668;3217268.183916667;-1.0;476.0610290528758;7.236196338544608e-05;1.0;;
4;;;;0.0055867700865526;0.0001867700865526;0.0001932299134473;2021-05-23 04:22:52.054753;2021-05-23 05:02:52.054753;2021-05-23 05:22:52.054753;2021-05-23 06:02:52.054753;2021-05-23 06:01:00;3070995.3343125;9886131.27;6815135.935687501;467.1064573955164;55.94318542705505;16.362704589280682;6137742.811781252;3066747.477468752;-1.0;470.44455840865584;6.902937268575526e-05;1.0;;
5;;;;0.0058369084282691;0.0001869084282691;0.0001930915717308;2021-05-23 04:21:43.188434;2021-05-23 05:01:43.188434;2021-05-23 05:21:43.188434;2021-05-23 06:01:43.188434;2021-05-23 05:46:00;2610036.2349895844;7919794.063333333;5309757.828343749;499.5139098869557;60.89684485233421;14.7502339482849;5394255.5445;2784219.3095104154;7.734417935105905;503.2122533121813;9.477122489956312e-05;1.0;;
6;;;;0.0062145635405875;0.0002545635405875;0.0002654364594124;2021-05-23 04:20:07.246304;2021-05-23 05:00:07.246304;2021-05-23 05:20:07.246304;2021-05-23 06:00:07.246304;2021-05-23 05:46:00;2232816.9349062503;7100552.052000001;4867735.117093751;427.92201220308885;54.942301597805816;16.28400040866633;4919366.496550001;2686549.561643751;8.987295550672549;431.4347054106853;8.86315082954371e-05;1.0;;
7;;;;0.0065975449979518;0.0001775449979518;0.0001824550020481;2021-05-23 04:18:38.539711;2021-05-23 04:58:38.539711;2021-05-23 05:18:38.539711;2021-05-23 05:58:38.539711;2021-05-23 05:46:00;1811776.8796875;6705443.7;4893666.8203125;531.3963607249609;60.08194235353047;18.504271019749176;4176590.463632813;2364813.583945313;8.94199647733968;534.782135068764;0.000109280454658;1.0;;
8;;;;0.0068825140755395;0.0001825140755395;0.0001874859244604;2021-05-23 04:17:37.426457;2021-05-23 04:57:37.426457;2021-05-23 05:17:37.426457;2021-05-23 05:57:37.426457;2021-05-23 05:46:00;1619856.9754101564;6801535.575;5181678.599589843;530.4503501664657;59.07679338125568;22.199248201783263;3948386.430234375;2328529.4548242185;9.975841287589228;533.7299331196796;0.0001030032880005;1.0;;
9;;;;0.0094275447492971;0.0003675447492971;0.0003824552507028;2021-05-23 04:10:41.881849;2021-05-23 04:50:41.881849;2021-05-23 05:10:41.881849;2021-05-23 05:50:41.881849;2021-05-23 05:36:00;643525.199417969;4272868.385000001;3629343.185582032;362.1934639882588;36.18396975241463;32.37609965856976;2070183.1281312504;1426657.9287132814;12.726715804171755;363.9964079807076;0.0001002926395681;1.0;;
10;;;;0.0100275869480149;0.0002175869480149;0.000222413051985;2021-05-23 04:09:27.962915;2021-05-23 04:49:27.962915;2021-05-23 05:09:27.962915;2021-05-23 05:49:27.962915;2021-05-23 05:37:00;540264.7618177084;4016469.3233333337;3476204.5615156256;409.660768092212;39.07983551202445;39.45330788082898;1795411.4026770834;1255146.640859375;14.245331648671048;411.5205686931675;0.0001183821496723;1.0;;
11;;;;0.010467688379007;0.000217688379007;0.0002223116209929;2021-05-23 04:08:37.874831;2021-05-23 04:48:37.874831;2021-05-23 05:08:37.874831;2021-05-23 05:48:37.874831;2021-05-23 05:36:00;471651.1537939456;4168863.7875;3697212.633706055;421.9557567208356;38.09037782702059;41.34184273544922;1644753.8207373049;1173102.6669433592;13.117510615204786;423.67149716833455;0.0001145921371429;1.0;;
12;;;;0.0111883823674381;0.0004983823674381;0.0005216176325618;2021-05-23 04:07:22.390747;2021-05-23 04:47:22.390747;2021-05-23 05:07:22.390747;2021-05-23 05:47:22.390747;2021-05-23 05:36:00;382733.8169804688;3153477.215;2770743.3980195317;322.4893291018467;29.95903364512706;37.57670281172498;1348405.294234375;965671.4772539062;13.096395047071654;323.87792620292765;0.0001168920681844;1.0;;
13;;;;0.0119573868382686;0.0002473868382686;0.0002526131617313;2021-05-23 04:06:09.575048;2021-05-23 04:46:09.575048;2021-05-23 05:06:09.575048;2021-05-23 05:46:09.575048;2021-05-23 05:28:00;306497.35255338537;2680452.22;2373954.867446615;362.6804674353741;33.26697384942686;37.18980287165361;1093007.0339726566;786509.6814192713;12.32127047136778;364.2029832500551;0.0001534161361887;1.0;;
14;;;;0.0124672892001429;0.0002572892001429;0.000262710799857;2021-05-23 04:05:25.095473;2021-05-23 04:45:25.095473;2021-05-23 05:05:25.095473;2021-05-23 05:45:25.095473;2021-05-23 05:29:00;289298.1333730469;2555370.5375;2266072.4041269533;350.7322278552517;32.0804912322198;33.8678648113147;972615.4405859376;683317.3072128907;10.212603155031958;352.1963281665622;0.0001554214805869;1.0;;
15;;;;0.0132877801005284;0.0005577801005284;0.0005822198994715;2021-05-23 04:04:19.035654;2021-05-23 04:44:19.035654;2021-05-23 05:04:19.035654;2021-05-23 05:44:19.035654;2021-05-23 05:28:00;225076.5383066406;2184060.3125;1958983.7741933595;277.5463133040848;25.010200856632228;43.37879656369927;752121.521722656;527044.9834160154;11.670631179645984;278.6708922287692;0.0001422527822332;1.0;;
16;;;;0.0141570300557708;0.0002870300557708;0.0002929699442291;2021-05-23 04:03:15.491235;2021-05-23 04:43:15.491235;2021-05-23 05:03:15.491235;2021-05-23 05:43:15.491235;2021-05-23 05:28:00;183151.46704166668;1704922.1866666668;1521770.719625;302.4545773650981;27.76333638648392;33.86263558278553;594113.7342916668;410962.2672500001;9.14478463456792;303.72615003718266;0.0001995873268688;1.0;;
17;;;;0.0147665331069956;0.0003165331069956;0.0003234668930043;2021-05-23 04:02:34.366589;2021-05-23 04:42:34.366589;2021-05-23 05:02:34.366589;2021-05-23 05:42:34.366589;2021-05-23 05:28:00;166491.28841748048;1424100.195;1257608.9065825196;279.75135673547265;25.958276583127876;31.63722819365976;511939.46424755856;345448.1758300781;8.690319152969959;280.95311658442915;0.0002234026135739;1.0;;
18;;;;0.0157457518080274;0.0006557518080274;0.0006842481919725;2021-05-23 04:01:33.436113;2021-05-23 04:41:33.436113;2021-05-23 05:01:33.436113;2021-05-23 05:41:33.436113;2021-05-23 05:28:00;128326.97125244144;1059408.678125;931081.7068725585;210.98384735422812;19.33555345739653;37.42404344844821;374833.1779715984;246506.2067191569;9.908108947341384;211.86799539311284;0.0002275503791227;1.0;;
19;;;;0.0168057043886889;0.0003757043886889;0.000384295611311;2021-05-23 04:00:33.668425;2021-05-23 04:40:33.668425;2021-05-23 05:00:33.668425;2021-05-23 05:40:33.668425;2021-05-23 05:27:00;103878.98035778808;693557.5309895832;589678.5506317952;208.800742681374;20.859979206334334;22.432950098700307;294099.7312939452;190220.7509361572;7.236506413394421;209.84015077382605;0.0003558551528608;1.0;;
20;;;;0.0179386956047534;0.0007486956047534;0.0007813043952465;2021-05-23 03:59:35.825724;2021-05-23 04:39:35.825724;2021-05-23 04:59:35.825724;2021-05-23 05:39:35.825724;2021-05-23 05:28:00;86535.32499511717;502474.2736979167;415938.9487027995;176.04844731787378;16.931700993514657;23.64955538171781;221960.74269205733;135425.41769694016;7.700050514395354;176.86078791402;0.0004252085275149;1.0;;
21;;;;0.0191060199937087;0.0003860199937087;0.0003939800062912;2021-05-23 03:58:41.786172;2021-05-23 04:38:41.786172;2021-05-23 04:58:41.786172;2021-05-23 05:38:41.786172;2021-05-23 05:28:00;76996.58724300131;359167.7484374999;282171.1611944986;190.9030356772782;19.25017568669706;15.764215692418894;179528.2365336914;102531.6492906901;5.728193582489324;191.8711502409074;0.0006799814319389;1.0;;
22;;;;0.0199449241663135;0.0004449241663135;0.0004550758336864;2021-05-23 03:58:05.968320;2021-05-23 04:38:05.968320;2021-05-23 04:58:05.968320;2021-05-23 05:38:05.968320;2021-05-23 05:28:00;63441.95524772136;329380.08479166665;265938.1295439453;173.20962358039444;17.85812198006925;16.773024931114794;157712.55947490237;94270.604227181;5.9457558706807205;174.1277870459421;0.0006547680370037;1.0;;
23;;;;0.0213384160611794;0.0009384160611794;0.0009815839388205;2021-05-23 03:57:11.295983;2021-05-23 04:37:11.295983;2021-05-23 04:57:11.295983;2021-05-23 05:37:11.295983;2021-05-23 05:19:00;50597.32052482096;216866.3046875;166268.98416267906;129.9802861592386;14.435200180010346;14.394951599192426;115967.80565755207;65370.48513273113;5.659534002930487;130.77939361487546;0.0007865531522518;1.0;;
24;;;;0.0228243028371076;0.0005043028371076;0.0005156971628923;2021-05-23 03:56:18.715207;2021-05-23 04:36:18.715207;2021-05-23 04:56:18.715207;2021-05-23 05:36:18.715207;2021-05-23 05:28:00;40434.14067005208;192267.7555208333;151833.61485078122;144.79480674131858;15.300807242088403;14.768837371229754;96886.73303639324;56452.592366341145;5.491136838586103;145.60099849079106;0.0009589510111702;1.0;;
25;;;;0.0238249616998642;0.0004849616998642;0.0004950383001357;2021-05-23 03:55:46.170417;2021-05-23 04:35:46.170417;2021-05-23 04:55:46.170417;2021-05-23 05:35:46.170417;2021-05-23 05:29:00;35979.82673371582;155003.4570703125;119023.63033659667;140.28825046682255;14.723214838075018;12.695548860438292;82558.45242956543;46578.62569584961;4.968267365912324;141.05873342055094;0.0011851321709952;1.0;;
26;;;;0.0254057631257161;0.0010857631257161;0.0011342368742838;2021-05-23 03:54:58.818080;2021-05-23 04:34:58.818080;2021-05-23 04:54:58.818080;2021-05-23 05:34:58.818080;2021-05-23 05:18:00;28051.17149421387;115287.16341796874;87235.99192375486;102.92766935205655;12.168626971575112;14.867538526119567;70505.58809436034;42454.41660014647;7.23546165392693;103.64449141473766;0.0011880932299746;1.0;;
27;;;;0.0270893152368235;0.0005493152368235;0.0005606847631764;2021-05-23 03:54:13.124857;2021-05-23 04:34:13.124857;2021-05-23 04:54:13.124857;2021-05-23 05:34:13.124857;2021-05-23 05:10:00;22574.72324117838;125520.10489583333;102945.38165465494;126.11128002157;12.483034533063686;12.358444382570214;59853.2306170573;37278.50737587892;4.475230968743523;126.7275861832478;0.0012310176925505;1.0;;
28;;;;0.028233836083678;0.000583836083678;0.0005961639163219;2021-05-23 03:53:44.481739;2021-05-23 04:33:44.481739;2021-05-23 04:53:44.481739;2021-05-23 05:33:44.481739;2021-05-23 05:11:00;21238.47568160807;95361.66350911456;74123.18782750651;122.68151363534724;12.628312773270077;9.84938351275787;53405.87196956381;32167.396287955737;4.274357754070681;123.32975339049142;0.0016638484798777;1.0;;
