;FInal fit type;Reduced chi sq;c1;c1 err;Gamma1;Gamma1 err;Gamma2;Gamma2 err;Break point [MeV];Break point err [MeV];Exponential cutoff point [MeV];Cutoff err [MeV];Alpha
0;broken;1.9776259313479456;8394.41580032084;3159.4141335905992;-1.1077600624835713;0.3663226465131523;-4.248429454894721;1.8114769737098286;0.02983723731987498;0.016531144078654733;;;2.0898676261515536
